
"mameO23",0.000000,0.016158,0.000790,0.003602,0.018137,0.005227,0.002358,0.002644,0.005323,0.008563,0.070019,0.040822,0.011846,0.004293,0.000711,0.000000,0.000830,0.005354,0.005208,0.001882,0.063919,0.000000,0.006582,0.004255,0.020171,0.000000,0.036251,0.000828,0.000986,0.024185,0.003413,0.003724,0.003677,0.003031,0.000000,0.000000,0.002215,0.004544,0.014164,0.005711,0.002402,0.000000,0.001710,0.004936,0.002156,0.014667,0.007927,0.030901,0.003841,0.000696,0.001120,0.016474,0.000301,0.018824,0.004550,0.007520,0.018819,0.022738,0.000000,0.049728,0.041257,0.000000,0.000659,0.000000,0.001480,0.003636,0.148089,0.004637,0.000987,0.022048,0.000000,0.003158,0.000000,0.000976,0.008561,0.000000,0.012421,0.064659,0.009697,0.000366,0.001205,0.004311,0.002051,0.001779,0.000000,0.017024,0.013502,0.002683,0.015501,0.005920,0.002655,0.000000,

"MaopinAmonkey",0.015260,0.011038,0.000310,0.002483,0.010811,0.002313,0.020126,0.003342,0.000000,0.000000,0.000000,0.004768,0.011965,0.004010,0.009634,0.005389,0.000000,0.010169,0.000612,0.008611,0.011985,0.000637,0.005044,0.013481,0.046066,0.000000,0.013063,0.094054,0.000000,0.123947,0.027592,0.000545,0.001088,0.014687,0.000714,0.002952,0.000412,0.015173,0.002616,0.002566,0.003681,0.003631,0.000240,0.018717,0.018184,0.001279,0.001088,0.000844,0.003750,0.000616,0.035204,0.017066,0.005585,0.001158,0.000000,0.001937,0.031727,0.000000,0.016697,0.000000,0.000000,0.001779,0.001269,0.004418,0.007771,0.008396,0.014305,0.000000,0.000292,0.019253,0.001550,0.035117,0.005291,0.000860,0.015290,0.004332,0.033772,0.042428,0.006346,0.000423,0.000000,0.092242,0.024775,0.010097,0.000000,0.001671,0.000757,0.003653,0.002550,0.000987,0.001508,0.000000,

"knmk92",0.006785,0.006168,0.003930,0.004890,0.007851,0.002162,0.003612,0.000458,0.000000,0.004063,0.000000,0.000589,0.016269,0.000746,0.001535,0.024168,0.003387,0.000926,0.002262,0.073009,0.089744,0.002196,0.042924,0.017586,0.009247,0.000000,0.006968,0.006583,0.000000,0.155049,0.027495,0.001601,0.003105,0.008154,0.001381,0.000000,0.002732,0.011203,0.000041,0.005173,0.007488,0.003690,0.006882,0.013401,0.007065,0.004124,0.001494,0.006971,0.013702,0.001874,0.007613,0.019297,0.001183,0.016709,0.002039,0.002883,0.009469,0.002442,0.005754,0.000000,0.004242,0.004598,0.001542,0.000000,0.002781,0.002227,0.006828,0.001091,0.005621,0.047390,0.001336,0.013533,0.000000,0.005731,0.002373,0.010391,0.044257,0.025269,0.046892,0.001093,0.002535,0.000963,0.005753,0.008624,0.000000,0.017508,0.036650,0.010060,0.000000,0.000000,0.002641,0.000000,

"ragi0901",0.009976,0.027720,0.002330,0.003857,0.008003,0.005367,0.001450,0.003842,0.004382,0.018865,0.042377,0.002207,0.012530,0.000163,0.009699,0.000941,0.004466,0.001865,0.003686,0.017917,0.160853,0.001071,0.134423,0.005126,0.003704,0.000000,0.013577,0.000780,0.003272,0.042576,0.024816,0.006571,0.005388,0.004407,0.003075,0.006156,0.001163,0.004317,0.002107,0.008435,0.010736,0.001675,0.005298,0.005047,0.004203,0.011074,0.005467,0.016241,0.022391,0.009398,0.001882,0.014150,0.000111,0.008478,0.013186,0.003113,0.016671,0.000433,0.025984,0.000000,0.002540,0.000000,0.000215,0.008574,0.002508,0.003949,0.029709,0.004363,0.003226,0.061886,0.002700,0.003573,0.000000,0.004659,0.000000,0.000000,0.012337,0.018266,0.006584,0.000834,0.000000,0.002476,0.003545,0.005147,0.000000,0.003630,0.001635,0.003842,0.000745,0.000237,0.013128,0.010694,

"GAPOLD",0.032385,0.003884,0.000000,0.001487,0.021177,0.008181,0.048150,0.001839,0.000000,0.002926,0.000000,0.000000,0.059534,0.000281,0.000000,0.027447,0.012913,0.003831,0.006415,0.003339,0.003949,0.000000,0.003332,0.003169,0.007980,0.000000,0.002085,0.005447,0.000000,0.000861,0.059354,0.002868,0.004118,0.004552,0.006548,0.000000,0.001120,0.019841,0.005970,0.019519,0.001021,0.003323,0.002083,0.013213,0.142964,0.001139,0.000000,0.013716,0.010674,0.001519,0.000285,0.005576,0.002728,0.001234,0.002026,0.027997,0.007010,0.010673,0.010528,0.000000,0.000000,0.000000,0.013535,0.021084,0.004508,0.000000,0.009545,0.004043,0.015508,0.004759,0.006213,0.000473,0.000000,0.021464,0.000000,0.003798,0.016947,0.010143,0.009844,0.000000,0.014103,0.004794,0.007881,0.000221,0.009925,0.009944,0.115349,0.015418,0.000000,0.025336,0.012952,0.000000,

"hiraku_m",0.004049,0.008131,0.000327,0.002888,0.001141,0.004668,0.001921,0.004777,0.000891,0.005269,0.073024,0.021355,0.002819,0.004287,0.027229,0.000564,0.018354,0.009278,0.003517,0.004284,0.120517,0.005494,0.145760,0.010219,0.001827,0.000000,0.039844,0.005726,0.002256,0.009555,0.014202,0.002571,0.002411,0.004858,0.000790,0.000000,0.004652,0.001551,0.004176,0.004737,0.003523,0.000435,0.005450,0.005744,0.006627,0.021154,0.001574,0.008275,0.015189,0.002800,0.002335,0.030424,0.001470,0.002663,0.002884,0.021493,0.006962,0.007096,0.007363,0.012171,0.015871,0.002396,0.000000,0.000598,0.001777,0.003631,0.017887,0.003927,0.000944,0.046290,0.003957,0.007719,0.000000,0.000501,0.000253,0.000984,0.023853,0.055878,0.001393,0.002887,0.000834,0.000797,0.008305,0.000250,0.000361,0.002037,0.008037,0.002952,0.009855,0.024084,0.000000,0.006194,

"fukasawa_takuya",0.004764,0.003864,0.002418,0.001928,0.008304,0.000144,0.013388,0.003154,0.020505,0.005933,0.000000,0.206222,0.006304,0.000662,0.001041,0.002947,0.011653,0.004982,0.002516,0.005567,0.003071,0.000610,0.001500,0.009315,0.000758,0.023833,0.002016,0.002308,0.001077,0.001168,0.018220,0.001054,0.001037,0.002419,0.016404,0.000000,0.011847,0.003637,0.001966,0.002271,0.016269,0.009772,0.015122,0.021228,0.003184,0.002204,0.001362,0.008219,0.042628,0.001292,0.005756,0.010998,0.003349,0.001879,0.019049,0.028193,0.008917,0.005368,0.010006,0.032993,0.015747,0.007710,0.013135,0.001925,0.006911,0.006109,0.002328,0.000206,0.001790,0.004445,0.000991,0.004864,0.004482,0.007710,0.005267,0.003409,0.003987,0.045946,0.000000,0.006422,0.000266,0.001427,0.011579,0.005378,0.000485,0.001707,0.084002,0.008324,0.003947,0.006349,0.005108,0.069449,

"yocchifootball",0.003267,0.004782,0.003116,0.000917,0.000508,0.002144,0.014153,0.002484,0.003533,0.004390,0.021054,0.002089,0.002927,0.001709,0.005157,0.001859,0.008852,0.005809,0.004706,0.009499,0.043079,0.000823,0.007434,0.026297,0.001278,0.009729,0.009095,0.003692,0.002232,0.003421,0.189349,0.001571,0.002188,0.025964,0.003375,0.000000,0.005669,0.002537,0.017378,0.005569,0.005904,0.011924,0.008212,0.009904,0.003221,0.015475,0.001016,0.005422,0.024776,0.002329,0.010750,0.029696,0.008953,0.009503,0.005812,0.027121,0.003991,0.001314,0.003549,0.011224,0.006738,0.004803,0.001220,0.000000,0.000949,0.001592,0.010485,0.003022,0.000760,0.129330,0.001585,0.031892,0.000000,0.005915,0.001836,0.004213,0.047325,0.024481,0.001663,0.007800,0.001152,0.001090,0.001518,0.003405,0.001509,0.005697,0.022354,0.001774,0.004885,0.002140,0.000749,0.004385,

"hama7_5",0.009086,0.002665,0.000000,0.004126,0.011509,0.029692,0.009884,0.001419,0.006035,0.008223,0.229694,0.002299,0.006255,0.002238,0.004589,0.003769,0.001905,0.002421,0.002131,0.060210,0.048634,0.001035,0.011303,0.008240,0.007157,0.000000,0.022290,0.001467,0.001807,0.022562,0.012969,0.003727,0.001811,0.005465,0.001020,0.001199,0.002870,0.004743,0.002784,0.004555,0.004961,0.002427,0.003980,0.012718,0.005821,0.012783,0.001540,0.005040,0.010711,0.001038,0.003131,0.014976,0.004303,0.019655,0.000967,0.005696,0.031749,0.001118,0.006457,0.000000,0.011127,0.004888,0.025667,0.003823,0.002681,0.000334,0.004635,0.003181,0.002762,0.044606,0.002200,0.018483,0.000000,0.007160,0.001845,0.004095,0.014351,0.050177,0.003183,0.003296,0.000000,0.002904,0.003981,0.006960,0.003127,0.001923,0.039316,0.001080,0.003072,0.001890,0.007565,0.006832,

"autumndartar",0.004057,0.010837,0.002033,0.009615,0.004290,0.000333,0.012537,0.003689,0.009799,0.000737,0.003513,0.003929,0.004219,0.000000,0.000887,0.008175,0.002706,0.005092,0.013591,0.012376,0.011389,0.001375,0.012080,0.003417,0.005884,0.030673,0.007742,0.159977,0.000475,0.093195,0.015577,0.001403,0.002921,0.000000,0.003212,0.008631,0.002618,0.017790,0.011946,0.003056,0.003757,0.003652,0.008263,0.010153,0.004888,0.000000,0.005466,0.011998,0.014850,0.000939,0.001993,0.007762,0.002773,0.004473,0.001104,0.017281,0.033162,0.008966,0.021895,0.000000,0.023888,0.000000,0.001116,0.003758,0.007193,0.001113,0.007013,0.002326,0.006735,0.005508,0.001289,0.000117,0.000000,0.016585,0.001152,0.008250,0.001830,0.049691,0.002161,0.000130,0.001814,0.130800,0.003045,0.005874,0.003120,0.000000,0.022668,0.001926,0.006252,0.001584,0.011187,0.002726,

"ybigz14",0.003738,0.014331,0.000911,0.007093,0.045500,0.002817,0.034682,0.000818,0.019320,0.010502,0.000000,0.000171,0.006879,0.007161,0.001438,0.016948,0.001492,0.001441,0.001419,0.002072,0.004359,0.007141,0.007658,0.004241,0.010910,0.000000,0.019907,0.000000,0.000000,0.036911,0.017804,0.000937,0.000000,0.003792,0.004177,0.000000,0.001690,0.005756,0.011987,0.002162,0.005602,0.004049,0.002209,0.004005,0.011515,0.000299,0.002353,0.005164,0.011282,0.004213,0.016488,0.004964,0.000000,0.001062,0.000000,0.005573,0.024103,0.004176,0.021532,0.000000,0.037143,0.003555,0.014091,0.010299,0.014926,0.000000,0.000167,0.008708,0.003203,0.005477,0.003066,0.017520,0.004675,0.041932,0.000000,0.011006,0.015316,0.036964,0.011037,0.000000,0.000000,0.186845,0.001541,0.013306,0.000000,0.000529,0.100931,0.003864,0.004083,0.000000,0.003062,0.000000,

"fsntweet",0.008759,0.002866,0.002780,0.003295,0.001857,0.002428,0.001396,0.003875,0.001604,0.005646,0.013851,0.000087,0.009886,0.001118,0.008970,0.002372,0.003101,0.001953,0.001235,0.008928,0.024601,0.000540,0.011768,0.098972,0.005556,0.000000,0.005862,0.002865,0.000711,0.005366,0.104030,0.003282,0.001261,0.019445,0.003014,0.000000,0.004534,0.002972,0.003456,0.009646,0.003159,0.001058,0.009719,0.003642,0.003452,0.010400,0.000373,0.001812,0.030655,0.001335,0.018655,0.081674,0.017994,0.020083,0.016489,0.005859,0.020302,0.000376,0.000738,0.000000,0.005248,0.002391,0.001575,0.001173,0.001233,0.001870,0.004927,0.002980,0.010660,0.062765,0.002925,0.077392,0.000566,0.006861,0.001374,0.021228,0.090868,0.011289,0.001360,0.008492,0.000000,0.001014,0.008851,0.000248,0.003472,0.014540,0.004619,0.004809,0.000510,0.000411,0.000275,0.002406,

"peruis",0.019001,0.003251,0.017309,0.002718,0.000568,0.012066,0.011008,0.006920,0.000758,0.006513,0.000000,0.002422,0.052999,0.000874,0.029647,0.004910,0.001624,0.000406,0.006860,0.036639,0.060474,0.004225,0.238296,0.006119,0.009193,0.000000,0.014007,0.005160,0.006794,0.022558,0.010359,0.006433,0.004664,0.004004,0.000104,0.009865,0.003385,0.019735,0.007817,0.018951,0.003952,0.000000,0.013909,0.003399,0.013419,0.006883,0.002010,0.002695,0.007157,0.002680,0.012897,0.018022,0.002326,0.018241,0.000539,0.003971,0.026348,0.003211,0.004694,0.000000,0.006887,0.001628,0.000637,0.006207,0.001395,0.007461,0.019750,0.002742,0.000690,0.031657,0.001153,0.005875,0.000000,0.006170,0.000000,0.004343,0.011262,0.022403,0.005322,0.001741,0.000000,0.000584,0.000688,0.000658,0.004800,0.001754,0.029255,0.002089,0.003181,0.002964,0.000442,0.001275,

"taiakasan",0.006365,0.008948,0.000000,0.047000,0.025668,0.000000,0.000000,0.001317,0.002237,0.004220,0.000000,0.000582,0.021477,0.008561,0.000000,0.004482,0.007464,0.000000,0.001449,0.001296,0.004479,0.007164,0.011664,0.000986,0.000316,0.000000,0.002418,0.000000,0.000000,0.065718,0.000000,0.005054,0.000000,0.001021,0.000000,0.019866,0.002776,0.034394,0.026838,0.002463,0.003622,0.002118,0.002402,0.005951,0.002182,0.011601,0.000236,0.004307,0.004844,0.001408,0.001669,0.006170,0.011053,0.004537,0.000000,0.003031,0.020095,0.004052,0.007601,0.097658,0.021911,0.014340,0.041752,0.000000,0.002058,0.011019,0.000000,0.000971,0.004776,0.002593,0.010001,0.003731,0.053747,0.028009,0.000000,0.018882,0.008503,0.033312,0.017985,0.010090,0.000000,0.142454,0.004716,0.003106,0.000000,0.000000,0.016418,0.001011,0.000000,0.025251,0.002607,0.000000,

"kyokogst86",0.022076,0.006052,0.001847,0.002694,0.014858,0.008422,0.016918,0.002611,0.002043,0.005276,0.000000,0.000266,0.016161,0.005563,0.010063,0.015079,0.006757,0.000603,0.011805,0.019583,0.018950,0.004949,0.011349,0.001935,0.007961,0.057976,0.015666,0.010794,0.009160,0.088651,0.023398,0.005444,0.002522,0.002848,0.000695,0.000000,0.000000,0.220262,0.002138,0.003287,0.001074,0.005414,0.002733,0.004275,0.007290,0.006360,0.000000,0.006476,0.003918,0.001359,0.001708,0.004561,0.002939,0.003679,0.001112,0.002379,0.009263,0.002141,0.004884,0.000000,0.033777,0.020728,0.011170,0.002983,0.002333,0.003260,0.002597,0.004827,0.004772,0.008189,0.030523,0.001517,0.000000,0.001097,0.002295,0.004961,0.014122,0.050061,0.014880,0.000329,0.003366,0.015664,0.001319,0.001167,0.000491,0.008188,0.000000,0.009207,0.009881,0.008067,0.000000,0.000000,

"nega9_clecle",0.008442,0.008950,0.001068,0.003118,0.031219,0.000853,0.000660,0.004426,0.003049,0.003407,0.004983,0.001217,0.016475,0.001477,0.002909,0.029855,0.001415,0.001732,0.001084,0.011899,0.009200,0.004848,0.003703,0.016112,0.011999,0.000000,0.004823,0.000809,0.001439,0.063601,0.018909,0.004728,0.000678,0.008384,0.029190,0.006125,0.002904,0.007282,0.010313,0.007072,0.003329,0.012959,0.006375,0.006136,0.003497,0.014665,0.000762,0.003150,0.021337,0.001306,0.003358,0.021914,0.005709,0.008914,0.001976,0.001957,0.008040,0.000670,0.002205,0.000000,0.008496,0.007055,0.002691,0.000560,0.004300,0.002309,0.009629,0.003199,0.002317,0.034796,0.012464,0.011092,0.000000,0.013968,0.003550,0.004758,0.034809,0.004762,0.004624,0.253254,0.000608,0.000573,0.004158,0.053909,0.004332,0.009051,0.011416,0.010458,0.001045,0.000216,0.000670,0.006318,

"btmup_bookmark",0.000000,0.006582,0.050424,0.006640,0.001187,0.003853,0.000000,0.018787,0.018760,0.015650,0.000000,0.003042,0.012951,0.001334,0.000000,0.002338,0.019276,0.010760,0.008581,0.005254,0.009678,0.001450,0.002975,0.002306,0.003684,0.000000,0.000000,0.012626,0.006244,0.005148,0.224513,0.000264,0.002245,0.000000,0.001214,0.000000,0.008292,0.001868,0.032521,0.008348,0.007338,0.005088,0.009589,0.008849,0.009094,0.002022,0.004354,0.004092,0.014476,0.005822,0.000000,0.025280,0.001318,0.003013,0.003787,0.100641,0.003186,0.012152,0.021415,0.000000,0.024260,0.004048,0.001193,0.017474,0.017749,0.014627,0.013846,0.003101,0.004791,0.007672,0.004553,0.002033,0.000000,0.004655,0.004562,0.005290,0.008307,0.000000,0.000000,0.000000,0.000000,0.010872,0.003585,0.001039,0.008570,0.004656,0.035998,0.000000,0.015852,0.003468,0.022458,0.005031,

"ctaket01",0.007673,0.001397,0.002587,0.019961,0.018835,0.000639,0.055434,0.001234,0.013826,0.003396,0.000000,0.005712,0.009024,0.003337,0.002696,0.010403,0.005447,0.006171,0.018098,0.011741,0.008867,0.000994,0.004448,0.004163,0.009759,0.000000,0.011675,0.000338,0.001206,0.058158,0.012306,0.001164,0.004823,0.001607,0.003684,0.001842,0.002393,0.272777,0.007836,0.002405,0.002745,0.001250,0.006939,0.017138,0.011010,0.006549,0.000000,0.016402,0.007659,0.000864,0.002728,0.008479,0.000362,0.002199,0.003032,0.004989,0.008595,0.002242,0.022603,0.017917,0.005390,0.016785,0.010558,0.006936,0.023188,0.000514,0.004477,0.004641,0.003664,0.006510,0.004939,0.000763,0.003551,0.002426,0.003760,0.002542,0.006105,0.031832,0.006664,0.000000,0.006352,0.008367,0.013040,0.013201,0.002351,0.002479,0.038418,0.000742,0.005560,0.007768,0.003333,0.001380,

"freeekicker",0.010115,0.005385,0.008207,0.004154,0.001283,0.004205,0.007092,0.003522,0.008832,0.006030,0.000000,0.003647,0.003336,0.001462,0.003416,0.001206,0.004008,0.002631,0.005091,0.220431,0.078115,0.000489,0.009103,0.010707,0.004176,0.000000,0.014342,0.010491,0.001482,0.020141,0.024212,0.002857,0.003748,0.003278,0.002228,0.000000,0.006842,0.002196,0.005914,0.008460,0.007387,0.002659,0.027753,0.007161,0.005561,0.006879,0.000521,0.003940,0.111673,0.003510,0.003257,0.021148,0.001170,0.016032,0.007607,0.008352,0.015257,0.000692,0.006165,0.000000,0.006421,0.002967,0.005549,0.002676,0.004254,0.003017,0.013448,0.001624,0.002241,0.044121,0.000332,0.002580,0.000000,0.004077,0.005967,0.007409,0.014792,0.019721,0.001008,0.003859,0.000427,0.004401,0.007772,0.001293,0.000000,0.007396,0.018412,0.005126,0.006899,0.000553,0.006435,0.025669,

"DocFuku",0.000981,0.004253,0.004557,0.000171,0.002004,0.002821,0.038523,0.005130,0.005933,0.009717,0.000000,0.004770,0.004392,0.001050,0.002851,0.007689,0.000732,0.002991,0.000263,0.008843,0.005503,0.000076,0.004808,0.004672,0.000881,0.041325,0.000283,0.013964,0.027944,0.002354,0.035669,0.005215,0.001973,0.004495,0.014801,0.000000,0.004302,0.002146,0.015473,0.136438,0.002385,0.019357,0.028288,0.008887,0.120908,0.003718,0.001781,0.001421,0.026869,0.003840,0.000890,0.007859,0.000670,0.002410,0.000425,0.015616,0.015783,0.005768,0.039972,0.129402,0.000563,0.000614,0.004508,0.003131,0.006180,0.001641,0.001828,0.003081,0.015538,0.011145,0.003019,0.000755,0.003331,0.000485,0.002086,0.006720,0.008199,0.012785,0.002819,0.000859,0.000924,0.002863,0.006205,0.002703,0.003548,0.000000,0.004723,0.010355,0.002614,0.001934,0.002065,0.006537,

"doumitemo",0.008658,0.001936,0.001179,0.010504,0.008659,0.001963,0.015326,0.000754,0.012485,0.011861,0.004544,0.000000,0.011800,0.002163,0.014452,0.003158,0.002024,0.000875,0.191845,0.016867,0.006116,0.000277,0.003752,0.041576,0.000000,0.065005,0.005115,0.001664,0.000000,0.011694,0.005491,0.017406,0.002483,0.006723,0.002212,0.008862,0.002079,0.008661,0.050587,0.007510,0.005089,0.000000,0.006177,0.003181,0.001719,0.009893,0.002016,0.005980,0.020608,0.003065,0.000485,0.023851,0.000000,0.018645,0.000326,0.003776,0.005909,0.022798,0.001297,0.000000,0.024413,0.000000,0.002930,0.010213,0.005015,0.002154,0.004705,0.000000,0.001746,0.043291,0.009733,0.001492,0.004955,0.099347,0.000000,0.004900,0.000835,0.046148,0.006258,0.000000,0.001211,0.001035,0.001254,0.000199,0.000000,0.001161,0.007018,0.006244,0.000000,0.006680,0.003982,0.000000,

"Dambusters195",0.000000,0.001001,0.000000,0.000189,0.002087,0.007303,0.003194,0.003545,0.000000,0.015504,0.108974,0.002484,0.011694,0.003320,0.029924,0.000250,0.002337,0.000861,0.006800,0.017027,0.077512,0.005017,0.052494,0.010319,0.002444,0.000000,0.012592,0.000779,0.000000,0.019027,0.034059,0.003748,0.002711,0.019943,0.000657,0.000000,0.000453,0.001802,0.001550,0.004210,0.006101,0.000000,0.001916,0.006819,0.002087,0.151520,0.001785,0.011289,0.003250,0.002697,0.012063,0.045873,0.013157,0.019628,0.023853,0.004118,0.012470,0.000000,0.000000,0.000000,0.017875,0.000000,0.000250,0.003318,0.000248,0.003625,0.013898,0.011033,0.002243,0.053862,0.001143,0.010840,0.000000,0.003776,0.000000,0.000000,0.023087,0.007550,0.013350,0.000895,0.000000,0.006258,0.003746,0.000241,0.000000,0.003534,0.022919,0.011429,0.000443,0.000000,0.000000,0.000000,

"xogbaxo",0.003688,0.014311,0.000000,0.009147,0.014123,0.007333,0.000000,0.002662,0.007121,0.000264,0.000000,0.000679,0.020792,0.006143,0.003761,0.009356,0.000000,0.001815,0.002991,0.179901,0.047469,0.000633,0.004711,0.005831,0.018598,0.000000,0.018337,0.032037,0.001315,0.161361,0.028965,0.004090,0.001906,0.007322,0.001515,0.000000,0.000000,0.011675,0.004269,0.004845,0.006477,0.006892,0.002464,0.006667,0.010343,0.000919,0.002152,0.003179,0.002497,0.001110,0.002850,0.008657,0.005673,0.011767,0.000000,0.004178,0.013984,0.010025,0.002574,0.000000,0.004558,0.000000,0.000000,0.023396,0.007210,0.000818,0.015144,0.004194,0.001466,0.041528,0.013787,0.001586,0.002021,0.000887,0.015836,0.001275,0.010630,0.013023,0.004151,0.003783,0.002923,0.003943,0.004593,0.043789,0.000000,0.000830,0.012702,0.007656,0.001418,0.011672,0.003807,0.000000,

"yorimafa813",0.026109,0.018617,0.003318,0.006926,0.007557,0.002296,0.030920,0.000913,0.011027,0.001061,0.002639,0.001852,0.019544,0.002685,0.000415,0.006568,0.001677,0.001450,0.004635,0.002099,0.011162,0.002579,0.039677,0.006656,0.006067,0.000000,0.012838,0.017808,0.000359,0.044035,0.010405,0.005178,0.002955,0.001585,0.000452,0.011042,0.001941,0.264949,0.007325,0.003996,0.001813,0.008018,0.002116,0.013523,0.017141,0.003678,0.002232,0.010780,0.003342,0.002357,0.001367,0.010014,0.001158,0.030715,0.000000,0.009120,0.019957,0.005653,0.000753,0.000000,0.015778,0.012599,0.001055,0.004939,0.011269,0.000000,0.006198,0.001879,0.007286,0.004219,0.009355,0.001658,0.002058,0.001200,0.007584,0.012654,0.017603,0.079979,0.007205,0.001926,0.000000,0.001596,0.007810,0.003023,0.000000,0.000000,0.005839,0.011335,0.006795,0.001962,0.008140,0.000000,

"kazu_hand",0.022393,0.002764,0.001091,0.004011,0.003813,0.000059,0.001502,0.006650,0.003226,0.012567,0.000000,0.218190,0.011016,0.000394,0.000588,0.000967,0.003498,0.001112,0.001804,0.001545,0.005806,0.000228,0.006253,0.020042,0.002674,0.000000,0.006006,0.000663,0.000925,0.008039,0.007710,0.002419,0.006195,0.007047,0.003211,0.009242,0.015691,0.002876,0.006649,0.014641,0.011769,0.002996,0.021208,0.026717,0.002460,0.005292,0.003038,0.003018,0.031800,0.000814,0.005731,0.017462,0.000409,0.004077,0.013785,0.014378,0.157887,0.009198,0.012710,0.010283,0.007196,0.000928,0.000818,0.002144,0.002104,0.008274,0.004656,0.000635,0.002229,0.017699,0.003746,0.016142,0.000000,0.002543,0.005131,0.003259,0.016888,0.027916,0.001497,0.004072,0.001907,0.001360,0.019459,0.001881,0.004638,0.005439,0.007766,0.004950,0.005322,0.002682,0.002933,0.035249,

"kumafc",0.007038,0.026937,0.001544,0.006557,0.018924,0.000000,0.000000,0.000512,0.005954,0.004153,0.000000,0.002939,0.048944,0.001794,0.001126,0.000860,0.001973,0.005261,0.001539,0.137451,0.037707,0.002086,0.006403,0.006119,0.183815,0.000000,0.011486,0.052342,0.000456,0.064563,0.015360,0.006078,0.002662,0.005032,0.002468,0.012179,0.000128,0.007926,0.007806,0.003194,0.001131,0.001967,0.002453,0.008887,0.014455,0.004802,0.001949,0.005227,0.004123,0.001097,0.007821,0.013443,0.002497,0.012411,0.002123,0.002203,0.009804,0.014522,0.000886,0.000000,0.001412,0.002740,0.000783,0.000762,0.008876,0.001377,0.002468,0.006065,0.001532,0.026821,0.000904,0.008978,0.000000,0.000531,0.004149,0.007321,0.025731,0.016249,0.001466,0.002140,0.001489,0.004088,0.001526,0.007027,0.000000,0.004872,0.026440,0.010409,0.002706,0.005284,0.002736,0.000000,

"kaki_s_v",0.000000,0.000000,0.000000,0.018304,0.024162,0.008495,0.000000,0.003576,0.000000,0.000000,0.058286,0.010483,0.003873,0.009706,0.014164,0.001769,0.000000,0.003410,0.000000,0.002964,0.072752,0.000000,0.026038,0.016508,0.006691,0.000000,0.001930,0.022767,0.000000,0.029636,0.015727,0.000418,0.000000,0.004709,0.000000,0.000000,0.001604,0.003879,0.006104,0.001828,0.000810,0.002845,0.002090,0.002853,0.004466,0.014134,0.001167,0.005714,0.007349,0.001277,0.002047,0.017679,0.000000,0.003066,0.000000,0.006677,0.007374,0.003055,0.009137,0.000000,0.033823,0.000000,0.000590,0.003519,0.012815,0.025649,0.003229,0.001735,0.003400,0.022327,0.015229,0.002512,0.000000,0.000000,0.001124,0.000000,0.028190,0.042521,0.000000,0.000000,0.000000,0.207128,0.006455,0.041316,0.000000,0.037508,0.020300,0.005150,0.007097,0.001231,0.000000,0.015628,

"u23_tkaaaaaaaa",0.000000,0.003118,0.000000,0.001506,0.002906,0.000000,0.000000,0.000472,0.000000,0.000000,0.049097,0.000000,0.014295,0.000000,0.003450,0.004174,0.000000,0.004433,0.000000,0.008776,0.016417,0.000000,0.017906,0.016931,0.031498,0.000000,0.019050,0.002276,0.000000,0.048426,0.006956,0.000822,0.001781,0.030807,0.001519,0.000000,0.003429,0.014283,0.000000,0.009275,0.000000,0.009585,0.000000,0.007085,0.001766,0.001232,0.001974,0.009609,0.001667,0.001261,0.059243,0.035287,0.004792,0.008106,0.011455,0.006587,0.001426,0.005147,0.000000,0.000000,0.005008,0.000000,0.001694,0.000000,0.008143,0.000000,0.000000,0.006927,0.000000,0.029185,0.000000,0.117015,0.000000,0.007366,0.000000,0.018638,0.073667,0.080477,0.000000,0.045098,0.017533,0.073215,0.004003,0.000959,0.000000,0.021063,0.000000,0.008425,0.001761,0.000000,0.000000,0.000000,

"kanachis1dct",0.006778,0.005364,0.000338,0.017815,0.003328,0.000384,0.024767,0.001815,0.007483,0.011001,0.000000,0.003759,0.014772,0.000505,0.007778,0.003531,0.003732,0.003799,0.010972,0.023182,0.015897,0.000348,0.006224,0.003563,0.010047,0.000000,0.010609,0.007225,0.000000,0.061628,0.020801,0.005351,0.000291,0.006190,0.001892,0.000000,0.000000,0.280993,0.003398,0.004194,0.002485,0.020466,0.013336,0.003314,0.008387,0.004789,0.000000,0.002393,0.004254,0.001325,0.006324,0.011323,0.002301,0.014909,0.000204,0.004220,0.017659,0.002240,0.001705,0.000000,0.007861,0.003484,0.002168,0.000000,0.013275,0.002782,0.001312,0.002365,0.004257,0.016214,0.016490,0.000720,0.009182,0.012251,0.002395,0.015339,0.013870,0.033039,0.011813,0.000000,0.000000,0.007352,0.010302,0.067679,0.001155,0.000916,0.006529,0.002909,0.007724,0.005415,0.002482,0.007327,

